product_name,product_url,category,status,stars
KIPSTA Kids Sports Football Jersey F300 (White),https://yoshops.com/products/kipsta-kids-sports-football-jersey-f300-white,Fashion,,5.0 star rating
KIPSTA Kids Sports Football Jersey F300 (Blue),https://yoshops.com/products/kipsta-kids-sports-football-jersey-f300-blue,Fashion,,5.0 star rating
DOMYOS Slim-Fit Gym Sports T-Shirt (Black),https://yoshops.com/products/domyos-slim-fit-gym-sports-t-shirt-black,Fashion,,5.0 star rating
DOMYOS S500 Boys Gym Sports Half-Sleeved T-Shirt (Grey),https://yoshops.com/products/domyos-s500-gym-sports-half-sleeved-t-shirt-grey,Fashion,,5.0 star rating
KALENJI Kids Unisex Gym Sports T-Shirt (Blue),https://yoshops.com/products/kalenji-unisex-gym-sports-t-shirt-blue,Fashion,,5.0 star rating
KALENJI Kids Unisex Gym Sports T-Shirt (Red),https://yoshops.com/products/kalenji-kids-unisex-gym-sports-t-shirt-red,Fashion,,5.0 star rating
Boys Half-Sleeved Gym KidsT-Shirt DOMYOS 100 (White),https://yoshops.com/products/domyos-100-boys-half-sleeved-gym-kidst-shirt-white,Fashion,,5.0 star rating
Toby Home Air Freshener Spray Sandal (250 ml),https://yoshops.com/products/toby-home-air-freshener-spray-sandal-250-ml,Fashion,,5.0 star rating
PUBG T-Shirt Half Sleeve Round Neck (Black),https://yoshops.com/products/pubg-t-shirt-half-sleeve-round-neck-black,Fashion,,5.0 star rating
"Zordan Men's Styling Herbal Combo Pack (Body Deo,Hair Oil,Shampoo,Shaving Cream,Hair Gel)",https://yoshops.com/products/zordan-men-s-styling-herbal-combo-pack-body-deo-hair-oil-shampoo-shaving-cream-hair-gel,Fashion,,5.0 star rating
Men Brown Two Fold Wallet,https://yoshops.com/products/men-brown-two-fold-wallet,Fashion,,5.0 star rating
Men black two fold wallet,https://yoshops.com/products/men-black-two-fold-wallet,Fashion,,5.0 star rating
Karismaa Embroidered Net Lehenga choli with dupatta,https://yoshops.com/products/karismaa-embroidered-net-lehenga-choli-with-dupatta,Fashion,,5.0 star rating
Nature Anti Tan Facial Kit 4pc,https://yoshops.com/products/nature-anti-tan-facial-kit-4pc,Fashion,,5.0 star rating
"Aagam Salwar Suits and Dress Materials(Pink,RED,Black,Blue,Yellow)",https://yoshops.com/products/aagam-salwar-suits-and-dress-materials,Fashion,,5.0 star rating
Davidson Sunglasses Unisex Metal Body Tony Stark Style and Inspired By Shahid Kapoor Kabir Singh,https://yoshops.com/products/davidson-sunglasses-unisex-metal-body-tony-stark-style-and-inspired-by-shahid-kapoor-kabir-singh,Fashion,,5.0 star rating
Navy Blue Canvas shoe for Boys,https://yoshops.com/products/navy-blue-canvas-shoe-for-boys,Fashion,,5.0 star rating
Yo Lifestyle White with Blue strike Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-white-with-blue-strike-color-casual-shoes,Fashion,,5.0 star rating
Yo Lifestyle Black Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-black-color-casual-shoes,Fashion,,5.0 star rating
Men Formal Shoes Black Color With Free Sunglasses,https://yoshops.com/products/men-formal-shoes-black-color-with-free-sunglasses,Fashion,,5.0 star rating
Runners Lightweight Sports shoes for Men (Black),https://yoshops.com/products/runners-lightweight-sports-shoes-for-men-black,Fashion,,5.0 star rating
Men Sports Shoes Runners Lightweight (Yellow-Black),https://yoshops.com/products/men-sports-shoes-runners-lightweight-yellow-black,Fashion,,5.0 star rating
Men Sports Shoes Runners Lightweight (White-Blue),https://yoshops.com/products/men-sports-shoes-runners-lightweight-white-blue,Fashion,Reviewd,5.0 star rating
Casual Leather Sneakers for Men (Red+Blue),https://yoshops.com/products/casual-leather-sneakers-for-men-red-blue1,Fashion,Reviewd,5.0 star rating
Casual Sneakers Leather for Men (White+Black),https://yoshops.com/products/casual-sneakers-leather-for-men-white-black,Fashion,Reviewd,5.0 star rating
Red Top Genuine Leather Shoes for Men (Brown),https://yoshops.com/products/red-top-genuine-leather-shoes-for-men-brown,Fashion,Reviewd,5.0 star rating
Olifair Day Cream Skin Lightening Cream for Women 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-day-cream-skin-lightening-cream-for-women-50-ml1,Fashion,Reviewd,5.0 star rating
Olifair Super Combo Pack(Olifair Night Cream and Day Cream),https://yoshops.com/products/olifair-super-combo-pack-olifair-night-cream-and-day-cream,Fashion,Reviewd,5.0 star rating
OLIFAIR Activated Charcoal Bleach With Tea Tree Essential Oil (335gm)(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-charcoal-bleach-with-tea-tree-essential-oil-335gm,Fashion,Reviewd,5.0 star rating
OLIFAIR Unisex Butter Organic Bleach (335 gm)(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-butter-organic-bleach-335-gm1,Fashion,Reviewd,5.0 star rating
Olifair Gold and Charcoal Whitening Soap (Pack of 2) 200 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-gold-and-charcoal-whitening-soap-pack-of-2-200-gm1,Fashion,Reviewd,5.0 star rating
Olifair Ultra Gold Whitening Soap (Pack of 4) 400 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-ultra-gold-whitening-soap-pack-of-4-400-gm,Fashion,Reviewd,5.0 star rating
Olifair Ultra Gold Whitening Soap (Pack of 6) 600 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-ultra-gold-whitening-soap-pack-of-6-600-gm,Fashion,Reviewd,5.0 star rating
Olifair Charcoal Whitening Soap 120 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-charcoal-whitening-soap-120-gm,Fashion,Reviewd,5.0 star rating
"Olifair Facial Kit Combo Pack (Gold, Charcoal, Lightening, Seaweed, Wrinkle) 750 gm(Riya Fruity Soap Free)",https://yoshops.com/products/olifair-facial-kit-combo-pack-gold-charcoal-lightening-seaweed-wrinkle-750-gm,Fashion,Reviewd,5.0 star rating
OLIFAIR Skin Lightening Facial Kit for Face 150 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-skin-lightening-facial-kit-for-face-150-gm1,Fashion,Reviewd,5.0 star rating
OLIFAIR Unisex Age lock And Wrinkle Facial Kit 150Gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-age-lock-and-wrinkle-facial-kit-150gm,Fashion,Reviewd,5.0 star rating
OLIFAIR Unisex Gold Facial Kit For Healthy Skin 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-gold-facial-kit-for-healthy-skin-150gm,Fashion,Reviewd,5.0 star rating
OLIFAIR Activated Charcoal Face Kit With Tea Tree Essential Oil 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-charcoal-face-kit-with-tea-tree-essential-oil-150gm,Fashion,Reviewd,5.0 star rating
OLIFAIR Unisex Seaweed Facial Kit Pack 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-seaweed-facial-kit-pack-150gm,Fashion,Reviewd,5.0 star rating
Olifair Activated Carbon + Kerovita Gel Refreshing Face Wash 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-carbon-kerovita-gel-refreshing-face-wash-50-ml,Fashion,Reviewd,5.0 star rating
Olifair Gold Radiance Face Wash for All Skin Types - 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-gold-radiance-face-wash-for-all-skin-types-50-ml,Fashion,Reviewd,5.0 star rating
Olifair Hydrating Spot Reduction Face Wash - 50ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-hydrating-spot-reduction-face-wash-50ml,Fashion,,5.0 star rating
Olifair Pro-Vitamin C Face Wash - 50 ml (Riya Fruity Soap Free),https://yoshops.com/products/olifair-pro-vitamin-c-face-wash-50-ml,Fashion,,5.0 star rating
Olifair Saffron Face Wash - 120 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-saffron-face-wash-120-ml-free-riya-fruity-soap,Fashion,Reviewd,5.0 star rating
Olifair Active Light Sunscreen SPF30 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf30-50-ml-free-riya-fruity-soap1,Fashion,,5.0 star rating
Olifair Active Light Sunscreen SPF 50 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf-50-50-ml-free-riya-fruity-soap,Fashion,,5.0 star rating
Olifair Active Light Sunscreen SPF 70 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf-70-50-ml-free-riya-fruity-soap,Fashion,,5.0 star rating
Olifair Active Light Sunscreen SPF 90 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf-90-50-ml-free-riya-fruity-soap,Fashion,Reviewd,5.0 star rating
OLIFAIR Detoxifying Gold Peel Off Mask - 25 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-detoxifying-gold-peel-off-mask-25-gm-free-riya-fruity-soap,Fashion,,5.0 star rating
OLIFAIR Alkaline De-Tan Scrub - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-scrub-350-gm-free-riya-fruity-soap,Fashion,,5.0 star rating
OLIFAIR Alkaline De-Tan Masque - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-masque-350-gm-free-riya-fruity-soap,Fashion,,5.0 star rating
OLIFAIR Alkaline De-Tan Wash - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-wash-350-gm-free-riya-fruity-soap,Fashion,,5.0 star rating
OLIFAIR Alkaline De-Tan Cream White - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-cream-white-350-gm-free-riya-fruity-soap,Fashion,Reviewd,5.0 star rating
QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Men,Reviewd,5.0 star rating
Rosra Black Analog Watch,https://yoshops.com/products/rosra-black-analog-watch,Men,,5.0 star rating
Mens Set Of 7 Multicolor T-shirt,https://yoshops.com/products/mens-set-of-7-multicolor-t-shirt,Men,,5.0 star rating
Digital Wrist Watch Unisex,https://yoshops.com/products/digital-wrist-watch-unisex,Men,,5.0 star rating
BEN 10 Projector Watch,https://yoshops.com/products/ben-10-omniverse-projector-watch,Men,,5.0 star rating
Zebronics ZEB-FIT100 Smart Fitness Band,https://yoshops.com/products/zebronics-zeb-fit100-smart-fitness-band,Men,,5.0 star rating
DOMYOS Slim-Fit Gym Sports T-Shirt (Black),https://yoshops.com/products/domyos-slim-fit-gym-sports-t-shirt-black,Men,,5.0 star rating
DOMYOS S500 Boys Gym Sports Half-Sleeved T-Shirt (Grey),https://yoshops.com/products/domyos-s500-gym-sports-half-sleeved-t-shirt-grey,Men,,5.0 star rating
KALENJI Kids Unisex Gym Sports T-Shirt (Blue),https://yoshops.com/products/kalenji-unisex-gym-sports-t-shirt-blue,Men,,5.0 star rating
KALENJI Kids Unisex Gym Sports T-Shirt (Red),https://yoshops.com/products/kalenji-kids-unisex-gym-sports-t-shirt-red,Men,,5.0 star rating
Boys Half-Sleeved Gym KidsT-Shirt DOMYOS 100 (White),https://yoshops.com/products/domyos-100-boys-half-sleeved-gym-kidst-shirt-white,Men,,5.0 star rating
PUBG T-Shirt Half Sleeve Round Neck (Black),https://yoshops.com/products/pubg-t-shirt-half-sleeve-round-neck-black,Men,,5.0 star rating
"Zordan Men's Styling Herbal Combo Pack (Body Deo,Hair Oil,Shampoo,Shaving Cream,Hair Gel)",https://yoshops.com/products/zordan-men-s-styling-herbal-combo-pack-body-deo-hair-oil-shampoo-shaving-cream-hair-gel,Men,,5.0 star rating
Men Brown Two Fold Wallet,https://yoshops.com/products/men-brown-two-fold-wallet,Men,,5.0 star rating
Men black two fold wallet,https://yoshops.com/products/men-black-two-fold-wallet,Men,,5.0 star rating
Davidson Sunglasses Unisex Metal Body Tony Stark Style and Inspired By Shahid Kapoor Kabir Singh,https://yoshops.com/products/davidson-sunglasses-unisex-metal-body-tony-stark-style-and-inspired-by-shahid-kapoor-kabir-singh,Men,,5.0 star rating
Yo Lifestyle White with Blue strike Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-white-with-blue-strike-color-casual-shoes,Men,,5.0 star rating
Yo Lifestyle Black Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-black-color-casual-shoes,Men,,5.0 star rating
Men Formal Shoes Black Color With Free Sunglasses,https://yoshops.com/products/men-formal-shoes-black-color-with-free-sunglasses,Men,,5.0 star rating
Runners Lightweight Sports shoes for Men (Black),https://yoshops.com/products/runners-lightweight-sports-shoes-for-men-black,Men,,5.0 star rating
Men Sports Shoes Runners Lightweight (Yellow-Black),https://yoshops.com/products/men-sports-shoes-runners-lightweight-yellow-black,Men,,5.0 star rating
Men Sports Shoes Runners Lightweight (White-Blue),https://yoshops.com/products/men-sports-shoes-runners-lightweight-white-blue,Men,Reviewd,5.0 star rating
Casual Leather Sneakers for Men (Red+Blue),https://yoshops.com/products/casual-leather-sneakers-for-men-red-blue1,Men,Reviewd,5.0 star rating
Casual Sneakers Leather for Men (White+Black),https://yoshops.com/products/casual-sneakers-leather-for-men-white-black,Men,Reviewd,5.0 star rating
Red Top Genuine Leather Shoes for Men (Brown),https://yoshops.com/products/red-top-genuine-leather-shoes-for-men-brown,Men,Reviewd,5.0 star rating
DOMYOS S500 Boys Gym Sports Half-Sleeved T-Shirt (Grey),https://yoshops.com/products/domyos-s500-gym-sports-half-sleeved-t-shirt-grey,Men Clothing,,5.0 star rating
KALENJI Kids Unisex Gym Sports T-Shirt (Blue),https://yoshops.com/products/kalenji-unisex-gym-sports-t-shirt-blue,Men Clothing,,5.0 star rating
KALENJI Kids Unisex Gym Sports T-Shirt (Red),https://yoshops.com/products/kalenji-kids-unisex-gym-sports-t-shirt-red,Men Clothing,,5.0 star rating
Boys Half-Sleeved Gym KidsT-Shirt DOMYOS 100 (White),https://yoshops.com/products/domyos-100-boys-half-sleeved-gym-kidst-shirt-white,Men Clothing,,5.0 star rating
PUBG T-Shirt Half Sleeve Round Neck (Black),https://yoshops.com/products/pubg-t-shirt-half-sleeve-round-neck-black,Men Clothing,,5.0 star rating
Davidson Sunglasses Unisex Metal Body Tony Stark Style and Inspired By Shahid Kapoor Kabir Singh,https://yoshops.com/products/davidson-sunglasses-unisex-metal-body-tony-stark-style-and-inspired-by-shahid-kapoor-kabir-singh,Sunglasses,,5.0 star rating
Rosra Black Analog Watch,https://yoshops.com/products/rosra-black-analog-watch,Watches,,5.0 star rating
Digital Wrist Watch Unisex,https://yoshops.com/products/digital-wrist-watch-unisex,Watches,,5.0 star rating
BEN 10 Projector Watch,https://yoshops.com/products/ben-10-omniverse-projector-watch,Watches,,5.0 star rating
Zebronics ZEB-FIT100 Smart Fitness Band,https://yoshops.com/products/zebronics-zeb-fit100-smart-fitness-band,Watches,,5.0 star rating
Yo Lifestyle White with Blue strike Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-white-with-blue-strike-color-casual-shoes,Men's Footwear,,5.0 star rating
Yo Lifestyle Black Color Casual Shoes,https://yoshops.com/products/yo-lifestyle-black-color-casual-shoes,Men's Footwear,,5.0 star rating
Men Formal Shoes Black Color With Free Sunglasses,https://yoshops.com/products/men-formal-shoes-black-color-with-free-sunglasses,Men's Footwear,,5.0 star rating
Runners Lightweight Sports shoes for Men (Black),https://yoshops.com/products/runners-lightweight-sports-shoes-for-men-black,Men's Footwear,,5.0 star rating
Men Sports Shoes Runners Lightweight (Yellow-Black),https://yoshops.com/products/men-sports-shoes-runners-lightweight-yellow-black,Men's Footwear,,5.0 star rating
Men Sports Shoes Runners Lightweight (White-Blue),https://yoshops.com/products/men-sports-shoes-runners-lightweight-white-blue,Men's Footwear,Reviewd,5.0 star rating
Casual Leather Sneakers for Men (Red+Blue),https://yoshops.com/products/casual-leather-sneakers-for-men-red-blue1,Men's Footwear,Reviewd,5.0 star rating
Casual Sneakers Leather for Men (White+Black),https://yoshops.com/products/casual-sneakers-leather-for-men-white-black,Men's Footwear,Reviewd,5.0 star rating
Red Top Genuine Leather Shoes for Men (Brown),https://yoshops.com/products/red-top-genuine-leather-shoes-for-men-brown,Men's Footwear,Reviewd,5.0 star rating
BOROLINE ANTISEPTIC CREAM Combo,https://yoshops.com/products/boroline-cream,Womens,,5.0 star rating
Nova NHC-3791 Electric Hair Trimmer (Black),https://yoshops.com/products/nova-nhc-3017-electric-hair-clipper,Womens,Reviewd,4.7 star rating
Olifair Pearls Saffron and Radiant Effect Night Cream 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-pearls-saffron-and-radiant-effect-night-cream-50ml,Womens,,5.0 star rating
Patiala Suit Slawar Dress Metrail,https://yoshops.com/products/patiala-suit-slawar-dress-metrail,Womens,,5.0 star rating
LEHENGA CHOLI By SHARA,https://yoshops.com/products/lehenga-choli-by-shara,Womens,,5.0 star rating
Designer Gown By ZARA,https://yoshops.com/products/designer-gown-by-zara,Womens,,5.0 star rating
Party Wear Kurtis By ROYAL,https://yoshops.com/products/party-wear-kurtis-by-royal,Womens,,5.0 star rating
Designer Wedding Wear Saree By ARADHANA,https://yoshops.com/products/designer-wedding-wear-saree-by-aradhana,Womens,,5.0 star rating
DENIM Ladies JEANS By DEYON,https://yoshops.com/products/denim-ladies-jeans-by-deyon1,Womens,,5.0 star rating
KALENJI Kids Unisex Gym Sports T-Shirt (Blue),https://yoshops.com/products/kalenji-unisex-gym-sports-t-shirt-blue,Womens,,5.0 star rating
KALENJI Kids Unisex Gym Sports T-Shirt (Red),https://yoshops.com/products/kalenji-kids-unisex-gym-sports-t-shirt-red,Womens,,5.0 star rating
Toby Home Air Freshener Spray Sandal (250 ml),https://yoshops.com/products/toby-home-air-freshener-spray-sandal-250-ml,Womens,,5.0 star rating
"Zordan Men's Styling Herbal Combo Pack (Body Deo,Hair Oil,Shampoo,Shaving Cream,Hair Gel)",https://yoshops.com/products/zordan-men-s-styling-herbal-combo-pack-body-deo-hair-oil-shampoo-shaving-cream-hair-gel,Womens,,5.0 star rating
Karismaa Embroidered Net Lehenga choli with dupatta,https://yoshops.com/products/karismaa-embroidered-net-lehenga-choli-with-dupatta,Womens,,5.0 star rating
Nature Anti Tan Facial Kit 4pc,https://yoshops.com/products/nature-anti-tan-facial-kit-4pc,Womens,,5.0 star rating
"Aagam Salwar Suits and Dress Materials(Pink,RED,Black,Blue,Yellow)",https://yoshops.com/products/aagam-salwar-suits-and-dress-materials,Womens,,5.0 star rating
